#   q     Cout       Nout      Cside       Nside       Clong        Nlong
  1.250         -nan            0         -nan            0         -nan            0         -nan            0
  3.750         -nan            0         -nan            0         -nan            0         -nan            0
  6.250         -nan            0         -nan            0         -nan            0         -nan            0
  8.750         -nan            0         -nan            0         -nan            0         -nan            0
 11.250         -nan            0         -nan            0         -nan            0         -nan            0
 13.750         -nan            0         -nan            0         -nan            0         -nan            0
 16.250         -nan            0         -nan            0         -nan            0         -nan            0
 18.750         -nan            0         -nan            0         -nan            0         -nan            0
 21.250         -nan            0         -nan            0         -nan            0         -nan            0
 23.750         -nan            0         -nan            0         -nan            0         -nan            0
 26.250         -nan            0         -nan            0         -nan            0         -nan            0
 28.750         -nan            0         -nan            0         -nan            0         -nan            0
 31.250         -nan            0         -nan            0         -nan            0         -nan            0
 33.750         -nan            0         -nan            0         -nan            0         -nan            0
 36.250         -nan            0         -nan            0         -nan            0         -nan            0
 38.750         -nan            0         -nan            0         -nan            0         -nan            0
 41.250         -nan            0         -nan            0         -nan            0         -nan            0
 43.750         -nan            0         -nan            0         -nan            0         -nan            0
 46.250         -nan            0         -nan            0         -nan            0         -nan            0
 48.750         -nan            0         -nan            0         -nan            0         -nan            0
 51.250         -nan            0         -nan            0         -nan            0         -nan            0
 53.750         -nan            0         -nan            0         -nan            0         -nan            0
 56.250         -nan            0         -nan            0         -nan            0         -nan            0
 58.750         -nan            0         -nan            0         -nan            0         -nan            0
 61.250         -nan            0         -nan            0         -nan            0         -nan            0
 63.750         -nan            0         -nan            0         -nan            0         -nan            0
 66.250         -nan            0         -nan            0         -nan            0         -nan            0
 68.750         -nan            0         -nan            0         -nan            0         -nan            0
 71.250         -nan            0         -nan            0         -nan            0         -nan            0
 73.750         -nan            0         -nan            0         -nan            0         -nan            0
 76.250         -nan            0         -nan            0         -nan            0         -nan            0
 78.750         -nan            0         -nan            0         -nan            0         -nan            0
 81.250         -nan            0         -nan            0         -nan            0         -nan            0
 83.750         -nan            0         -nan            0         -nan            0         -nan            0
 86.250         -nan            0         -nan            0         -nan            0         -nan            0
 88.750         -nan            0         -nan            0         -nan            0         -nan            0
 91.250         -nan            0         -nan            0         -nan            0         -nan            0
 93.750         -nan            0         -nan            0         -nan            0         -nan            0
 96.250         -nan            0         -nan            0         -nan            0         -nan            0
 98.750         -nan            0         -nan            0         -nan            0         -nan            0
101.250         -nan            0         -nan            0         -nan            0         -nan            0
103.750         -nan            0         -nan            0         -nan            0         -nan            0
106.250         -nan            0         -nan            0         -nan            0         -nan            0
108.750         -nan            0         -nan            0         -nan            0         -nan            0
111.250         -nan            0         -nan            0         -nan            0         -nan            0
113.750         -nan            0         -nan            0         -nan            0         -nan            0
116.250         -nan            0         -nan            0         -nan            0         -nan            0
118.750         -nan            0         -nan            0         -nan            0         -nan            0
121.250         -nan            0         -nan            0         -nan            0         -nan            0
123.750         -nan            0         -nan            0         -nan            0         -nan            0
126.250         -nan            0         -nan            0         -nan            0         -nan            0
128.750         -nan            0         -nan            0         -nan            0         -nan            0
131.250         -nan            0         -nan            0         -nan            0         -nan            0
133.750         -nan            0         -nan            0         -nan            0         -nan            0
136.250         -nan            0         -nan            0         -nan            0         -nan            0
138.750         -nan            0         -nan            0         -nan            0         -nan            0
141.250         -nan            0         -nan            0         -nan            0         -nan            0
143.750         -nan            0         -nan            0         -nan            0         -nan            0
146.250         -nan            0         -nan            0         -nan            0         -nan            0
148.750         -nan            0         -nan            0         -nan            0         -nan            0
151.250         -nan            0         -nan            0         -nan            0         -nan            0
153.750         -nan            0         -nan            0         -nan            0         -nan            0
156.250         -nan            0         -nan            0         -nan            0         -nan            0
158.750         -nan            0         -nan            0         -nan            0         -nan            0
161.250         -nan            0         -nan            0         -nan            0         -nan            0
163.750         -nan            0         -nan            0         -nan            0         -nan            0
166.250         -nan            0         -nan            0         -nan            0         -nan            0
168.750         -nan            0         -nan            0         -nan            0         -nan            0
171.250         -nan            0         -nan            0         -nan            0         -nan            0
173.750         -nan            0         -nan            0         -nan            0         -nan            0
176.250         -nan            0         -nan            0         -nan            0         -nan            0
178.750         -nan            0         -nan            0         -nan            0         -nan            0
181.250         -nan            0         -nan            0         -nan            0         -nan            0
183.750         -nan            0         -nan            0         -nan            0         -nan            0
186.250         -nan            0         -nan            0         -nan            0         -nan            0
188.750         -nan            0         -nan            0         -nan            0         -nan            0
191.250         -nan            0         -nan            0         -nan            0         -nan            0
193.750         -nan            0         -nan            0         -nan            0         -nan            0
196.250         -nan            0         -nan            0         -nan            0         -nan            0
198.750         -nan            0         -nan            0         -nan            0         -nan            0
201.250         -nan            0         -nan            0         -nan            0         -nan            0
203.750         -nan            0         -nan            0         -nan            0         -nan            0
206.250         -nan            0         -nan            0         -nan            0         -nan            0
208.750         -nan            0         -nan            0         -nan            0         -nan            0
211.250         -nan            0         -nan            0         -nan            0         -nan            0
213.750         -nan            0         -nan            0         -nan            0         -nan            0
216.250         -nan            0         -nan            0         -nan            0         -nan            0
218.750         -nan            0         -nan            0         -nan            0         -nan            0
221.250         -nan            0         -nan            0         -nan            0         -nan            0
223.750         -nan            0         -nan            0         -nan            0         -nan            0
226.250         -nan            0         -nan            0         -nan            0         -nan            0
228.750         -nan            0         -nan            0         -nan            0         -nan            0
231.250         -nan            0         -nan            0         -nan            0         -nan            0
233.750         -nan            0         -nan            0         -nan            0         -nan            0
236.250         -nan            0         -nan            0         -nan            0         -nan            0
238.750         -nan            0         -nan            0         -nan            0         -nan            0
241.250         -nan            0         -nan            0         -nan            0         -nan            0
243.750         -nan            0         -nan            0         -nan            0         -nan            0
246.250         -nan            0         -nan            0         -nan            0         -nan            0
248.750         -nan            0         -nan            0         -nan            0         -nan            0
251.250         -nan            0         -nan            0         -nan            0         -nan            0
253.750         -nan            0         -nan            0         -nan            0         -nan            0
256.250         -nan            0         -nan            0         -nan            0         -nan            0
258.750         -nan            0         -nan            0         -nan            0         -nan            0
261.250         -nan            0         -nan            0         -nan            0         -nan            0
263.750         -nan            0         -nan            0         -nan            0         -nan            0
266.250         -nan            0         -nan            0         -nan            0         -nan            0
268.750         -nan            0         -nan            0         -nan            0         -nan            0
271.250         -nan            0         -nan            0         -nan            0         -nan            0
273.750         -nan            0         -nan            0         -nan            0         -nan            0
276.250         -nan            0         -nan            0         -nan            0         -nan            0
278.750         -nan            0         -nan            0         -nan            0         -nan            0
281.250         -nan            0         -nan            0         -nan            0         -nan            0
283.750         -nan            0         -nan            0         -nan            0         -nan            0
286.250         -nan            0         -nan            0         -nan            0         -nan            0
288.750         -nan            0         -nan            0         -nan            0         -nan            0
291.250         -nan            0         -nan            0         -nan            0         -nan            0
293.750         -nan            0         -nan            0         -nan            0         -nan            0
296.250         -nan            0         -nan            0         -nan            0         -nan            0
298.750         -nan            0         -nan            0         -nan            0         -nan            0
301.250         -nan            0         -nan            0         -nan            0         -nan            0
303.750         -nan            0         -nan            0         -nan            0         -nan            0
306.250         -nan            0         -nan            0         -nan            0         -nan            0
308.750         -nan            0         -nan            0         -nan            0         -nan            0
311.250         -nan            0         -nan            0         -nan            0         -nan            0
313.750         -nan            0         -nan            0         -nan            0         -nan            0
316.250         -nan            0         -nan            0         -nan            0         -nan            0
318.750         -nan            0         -nan            0         -nan            0         -nan            0
321.250         -nan            0         -nan            0         -nan            0         -nan            0
323.750         -nan            0         -nan            0         -nan            0         -nan            0
326.250         -nan            0         -nan            0         -nan            0         -nan            0
328.750         -nan            0         -nan            0         -nan            0         -nan            0
331.250         -nan            0         -nan            0         -nan            0         -nan            0
333.750         -nan            0         -nan            0         -nan            0         -nan            0
336.250         -nan            0         -nan            0         -nan            0         -nan            0
338.750         -nan            0         -nan            0         -nan            0         -nan            0
341.250         -nan            0         -nan            0         -nan            0         -nan            0
343.750         -nan            0         -nan            0         -nan            0         -nan            0
346.250         -nan            0         -nan            0         -nan            0         -nan            0
348.750         -nan            0         -nan            0         -nan            0         -nan            0
351.250         -nan            0         -nan            0         -nan            0         -nan            0
353.750         -nan            0         -nan            0         -nan            0         -nan            0
356.250         -nan            0         -nan            0         -nan            0         -nan            0
358.750         -nan            0         -nan            0         -nan            0         -nan            0
361.250         -nan            0         -nan            0         -nan            0         -nan            0
363.750         -nan            0         -nan            0         -nan            0         -nan            0
366.250         -nan            0         -nan            0         -nan            0         -nan            0
368.750         -nan            0         -nan            0         -nan            0         -nan            0
371.250         -nan            0         -nan            0         -nan            0         -nan            0
373.750         -nan            0         -nan            0         -nan            0         -nan            0
376.250         -nan            0         -nan            0         -nan            0         -nan            0
378.750         -nan            0         -nan            0         -nan            0         -nan            0
381.250         -nan            0         -nan            0         -nan            0         -nan            0
383.750         -nan            0         -nan            0         -nan            0         -nan            0
386.250         -nan            0         -nan            0         -nan            0         -nan            0
388.750         -nan            0         -nan            0         -nan            0         -nan            0
391.250         -nan            0         -nan            0         -nan            0         -nan            0
393.750         -nan            0         -nan            0         -nan            0         -nan            0
396.250         -nan            0         -nan            0         -nan            0         -nan            0
398.750         -nan            0         -nan            0         -nan            0         -nan            0
401.250         -nan            0         -nan            0         -nan            0         -nan            0
403.750         -nan            0         -nan            0         -nan            0         -nan            0
406.250         -nan            0         -nan            0         -nan            0         -nan            0
408.750         -nan            0         -nan            0         -nan            0         -nan            0
411.250         -nan            0         -nan            0         -nan            0         -nan            0
413.750         -nan            0         -nan            0         -nan            0         -nan            0
416.250         -nan            0         -nan            0         -nan            0         -nan            0
418.750         -nan            0         -nan            0         -nan            0         -nan            0
421.250         -nan            0         -nan            0         -nan            0         -nan            0
423.750         -nan            0         -nan            0         -nan            0         -nan            0
426.250         -nan            0         -nan            0         -nan            0         -nan            0
428.750         -nan            0         -nan            0         -nan            0         -nan            0
431.250         -nan            0         -nan            0         -nan            0         -nan            0
433.750         -nan            0         -nan            0         -nan            0         -nan            0
436.250         -nan            0         -nan            0         -nan            0         -nan            0
438.750         -nan            0         -nan            0         -nan            0         -nan            0
441.250         -nan            0         -nan            0         -nan            0         -nan            0
443.750         -nan            0         -nan            0         -nan            0         -nan            0
446.250         -nan            0         -nan            0         -nan            0         -nan            0
448.750         -nan            0         -nan            0         -nan            0         -nan            0
451.250         -nan            0         -nan            0         -nan            0         -nan            0
453.750         -nan            0         -nan            0         -nan            0         -nan            0
456.250         -nan            0         -nan            0         -nan            0         -nan            0
458.750         -nan            0         -nan            0         -nan            0         -nan            0
461.250         -nan            0         -nan            0         -nan            0         -nan            0
463.750         -nan            0         -nan            0         -nan            0         -nan            0
466.250         -nan            0         -nan            0         -nan            0         -nan            0
468.750         -nan            0         -nan            0         -nan            0         -nan            0
471.250         -nan            0         -nan            0         -nan            0         -nan            0
473.750         -nan            0         -nan            0         -nan            0         -nan            0
476.250         -nan            0         -nan            0         -nan            0         -nan            0
478.750         -nan            0         -nan            0         -nan            0         -nan            0
481.250         -nan            0         -nan            0         -nan            0         -nan            0
483.750         -nan            0         -nan            0         -nan            0         -nan            0
486.250         -nan            0         -nan            0         -nan            0         -nan            0
488.750         -nan            0         -nan            0         -nan            0         -nan            0
491.250         -nan            0         -nan            0         -nan            0         -nan            0
493.750         -nan            0         -nan            0         -nan            0         -nan            0
496.250         -nan            0         -nan            0         -nan            0         -nan            0
498.750         -nan            0         -nan            0         -nan            0         -nan            0
