  0.05  -0.0002264   0.0003265   0.0001942   0.0005122   0.0005533   0.0002779
  0.15   0.0000489   0.0000984   0.0000582   0.0002095   0.0000812   0.0001025
  0.25   0.0000721   0.0000095   0.0000013   0.0000136  -0.0000164  -0.0000219
  0.35   0.0000493  -0.0000304  -0.0000304  -0.0000487  -0.0000572  -0.0000249
  0.45   0.0000255  -0.0000571  -0.0000470  -0.0000934  -0.0000734   0.0000152
  0.55   0.0000153  -0.0000633  -0.0000565  -0.0001140  -0.0000831  -0.0000599
  0.65   0.0000050  -0.0000655  -0.0000478  -0.0001185  -0.0000864  -0.0000487
  0.75  -0.0000027  -0.0000687  -0.0000518  -0.0001021  -0.0000742  -0.0000379
  0.85  -0.0000038  -0.0000651  -0.0000413  -0.0001103  -0.0000565  -0.0000112
  0.95  -0.0000092  -0.0000556  -0.0000447  -0.0000673  -0.0000463  -0.0000497
  1.05  -0.0000098  -0.0000505  -0.0000360  -0.0000764  -0.0000490  -0.0000760
  1.15  -0.0000076  -0.0000471  -0.0000244  -0.0000615  -0.0000274  -0.0000263
  1.25  -0.0000034  -0.0000386  -0.0000249  -0.0000642  -0.0000454   0.0000021
  1.35  -0.0000021  -0.0000323  -0.0000027  -0.0000563  -0.0000146   0.0000189
  1.45  -0.0000066  -0.0000294  -0.0000095  -0.0000512  -0.0000134  -0.0000146
  1.55  -0.0000014  -0.0000216  -0.0000085  -0.0000282  -0.0000052   0.0000144
  1.65   0.0000022  -0.0000151  -0.0000019  -0.0000179   0.0000046   0.0000161
  1.75   0.0000133  -0.0000110  -0.0000006  -0.0000308   0.0000024   0.0000148
  1.85  -0.0000130  -0.0000105   0.0000048  -0.0000127   0.0000087   0.0000168
  1.95   0.0000024  -0.0000036   0.0000018   0.0000236   0.0000086   0.0000177
  2.05  -0.0000009  -0.0000015   0.0000148  -0.0000070   0.0000259   0.0000035
  2.15   0.0000030   0.0000069   0.0000099   0.0000160   0.0000139   0.0000205
  2.25   0.0000065   0.0000133   0.0000120   0.0000134   0.0000123   0.0000148
  2.35   0.0000041   0.0000119   0.0000115   0.0000313   0.0000144  -0.0000038
  2.45   0.0000103   0.0000128   0.0000172   0.0000201   0.0000156   0.0000131
  2.55   0.0000105   0.0000106   0.0000138   0.0000140   0.0000062   0.0000080
  2.65   0.0000101   0.0000130   0.0000128   0.0000085   0.0000114   0.0000151
  2.75   0.0000103   0.0000159   0.0000066   0.0000227  -0.0000007   0.0000004
  2.85   0.0000102   0.0000167   0.0000097   0.0000254   0.0000164   0.0000087
  2.95   0.0000079   0.0000141   0.0000107   0.0000095   0.0000068   0.0000115
  3.05   0.0000128   0.0000125   0.0000094   0.0000105   0.0000043   0.0000115
  3.15   0.0000116   0.0000116   0.0000074   0.0000107   0.0000078   0.0000043
  3.25   0.0000077   0.0000086   0.0000058   0.0000069   0.0000022   0.0000164
  3.35   0.0000107   0.0000097   0.0000034   0.0000131   0.0000068   0.0000061
  3.45   0.0000058   0.0000093   0.0000037   0.0000079   0.0000046   0.0000017
  3.55   0.0000071   0.0000060   0.0000030   0.0000134   0.0000065   0.0000063
  3.65   0.0000070   0.0000062   0.0000037   0.0000127   0.0000015   0.0000003
  3.75   0.0000080   0.0000065   0.0000050   0.0000011   0.0000009   0.0000006
  3.85   0.0000058   0.0000047   0.0000031   0.0000028   0.0000058  -0.0000007
  3.95   0.0000059   0.0000064   0.0000046   0.0000049   0.0000033   0.0000028
  4.05   0.0000076   0.0000047   0.0000048   0.0000059  -0.0000006   0.0000036
  4.15   0.0000032   0.0000042   0.0000011   0.0000002  -0.0000002  -0.0000007
  4.25   0.0000057   0.0000033   0.0000025   0.0000053  -0.0000003  -0.0000022
  4.35   0.0000023   0.0000009   0.0000021   0.0000008   0.0000015  -0.0000016
  4.45   0.0000023   0.0000035   0.0000017  -0.0000003   0.0000010  -0.0000003
  4.55   0.0000044   0.0000021   0.0000014   0.0000026  -0.0000003   0.0000014
  4.65   0.0000036  -0.0000001   0.0000013   0.0000001   0.0000003   0.0000029
  4.75   0.0000014   0.0000019  -0.0000010  -0.0000015   0.0000013  -0.0000004
  4.85   0.0000031   0.0000018   0.0000011  -0.0000004   0.0000002  -0.0000008
  4.95   0.0000028   0.0000010   0.0000015   0.0000002   0.0000014  -0.0000023
